,Product_code,Warehouse,1 Month Forecast,MAE,MSE,RMSE,Mean,STD,MSE/Mean,RMSE/STD,KS Test Value,KS p-Value,Status
1456,Product_1182,Whse_S...Sequential,1.159651121,2339.483625,13898351.96,3728.04935,58.33333333,165.6217243,238257.4621,22.5094224,0.583333333,0.031436056,retrain
1457,Product_1183,Whse_S...Sequential,3302.007983,2034.663103,6286006.799,2507.191018,450,411.298756,13968.904,6.095790423,0.75,0.001496955,retrain
1458,Product_1184,Whse_S...Sequential,1329.903981,12672.66958,290017506.8,17029.90038,9450,14181.20235,30689.68326,1.200878456,0.3,0.786929788,deploy
1459,Product_1185,Whse_S...Sequential,-6.211449446,3701.521741,42050372.35,6484.625845,1391.666667,1630.673855,30215.83642,3.976654083,0.666666667,0.007859014,retrain
1460,Product_1186,Whse_J...Sequential,1331.206253,693.16168,1002557.771,1001.278069,608.3333333,340.8526889,1648.040171,2.937568343,0.5,0.099546772,retrain
1461,Product_1187,Whse_J...Sequential,262.1824328,306.9056705,140876.7321,375.3354928,441.6666667,296.3903207,318.966186,1.266355432,0.25,0.868981671,deploy
1462,Product_1188,Whse_J...Sequential,286.0779826,606.8607219,437725.4602,661.6082377,591.6666667,400.9537241,739.8176791,1.650086276,0.583333333,0.031436056,retrain
1463,Product_1189,Whse_J...Sequential,640.0421084,455.9934144,298752.5137,546.5825772,1266.666667,440.3281605,235.8572476,1.241307339,0.416666667,0.255775185,retrain
1464,Product_1190,Whse_C...Sequential,6460.021308,10889.08929,224772095.8,14992.40127,12038.46154,11371.71176,18671.16451,1.318394414,0.384615385,0.299920197,retrain
1465,Product_1191,Whse_J...Sequential,8675.195933,1380.052394,3144533.9,1773.283367,7604.166667,1742.419096,413.5277458,1.01771346,0.333333333,0.53609777,deploy and monitor
1466,Product_1192,Whse_J...Sequential,789.5505264,547.4416868,459259.2748,677.6867085,527.2727273,406.9641688,871.0089695,1.66522451,0.545454545,0.074660633,retrain
1467,Product_1193,Whse_J...Sequential,3521.080403,3435.095589,23524558.46,4850.212208,4650,2516.11473,5059.044831,1.927659399,0.5,0.099546772,retrain
1468,Product_1194,Whse_J...Sequential,3560.419616,1866.031231,5035090.538,2243.900742,2875,1513.893986,1751.335839,1.482204674,0.5,0.099546772,retrain
1469,Product_1195,Whse_C...Sequential,77288.9952,35296.59269,1832441421,42807.02537,56750,21825.53932,32289.71667,1.961327266,0.416666667,0.255775185,retrain
1470,Product_1195,Whse_J...Sequential,44447.61912,53689.25191,5815677820,76260.59153,51583.33333,49540.31748,112743.3503,1.539364207,0.416666667,0.255775185,retrain
1471,Product_1195,Whse_S...Sequential,192617.2619,189190.1126,44147603291,210113.3106,1833.333333,2702.879123,24080510.89,77.7368506,1,7.40E-07,retrain
1472,Product_1196,Whse_J...Sequential,9181.777263,2072.043737,6105254.449,2470.88131,3325,1740.74936,1836.166752,1.419435427,0.166666667,0.998485294,deploy
1473,Product_1197,Whse_J...Sequential,1431.65349,911.4003629,1260087.582,1122.536228,475,436.1288036,2652.815962,2.573864001,0.416666667,0.255775185,retrain
1474,Product_1198,Whse_C...Sequential,27576.39567,11303.50826,216863593.3,14726.28919,6692.307692,4873.548942,32404.90475,3.021676681,0.461538462,0.126487703,retrain
1475,Product_1198,Whse_J...Sequential,52250.4406,31790.91683,1586906589,39835.99615,41333.33333,21599.89712,38392.90135,1.844267865,0.583333333,0.031436056,retrain
1476,Product_1199,Whse_J...Sequential,17427.82047,8650.693724,138865772.3,11784.13223,15750,8387.739068,8816.874435,1.404923559,0.5,0.099546772,retrain
1477,Product_1200,Whse_J...Sequential,1553.762512,2590.636818,9206349.853,3034.196739,3041.666667,2009.750537,3026.745157,1.509737991,0.583333333,0.031436056,retrain
1478,Product_1201,Whse_J...Sequential,2304.90395,1379.58413,3323912.076,1823.159915,1058.333333,734.2324034,3140.704324,2.483082886,0.5,0.099546772,retrain
1479,Product_1202,Whse_J...Sequential,4003.102836,1548.37876,3239478.667,1799.855179,891.6666667,513.9039037,3633.060187,3.502318559,0.833333333,0.00020413,retrain
1480,Product_1203,Whse_J...Sequential,888.6058858,943.3417193,1318982.521,1148.469643,1666.666667,713.3644853,791.3895123,1.609933865,0.333333333,0.53609777,deploy and monitor
1481,Product_1204,Whse_J...Sequential,-598.0536737,5966.138453,60798182.63,7797.318939,5333.333333,5849.976258,11399.65924,1.332880442,0.333333333,0.53609777,deploy and monitor
1482,Product_1205,Whse_J...Sequential,1763.162958,744.886378,833452.9005,912.9364164,166.6666667,256.0381916,5000.717403,3.565625936,0.583333333,0.031436056,retrain
1483,Product_1206,Whse_J...Sequential,3702.699027,827.4129905,1169521.728,1081.444279,325,376.6629793,3598.528394,2.871119112,0.583333333,0.031436056,retrain
1484,Product_1207,Whse_J...Sequential,2512.91042,2869.541304,13533066,3678.731575,1929.166667,1333.76946,7014.980218,2.758146506,0.5,0.099546772,retrain
1485,Product_1208,Whse_J...Sequential,13.7769902,13.65828639,267.2489649,16.34775107,21,7.527726527,12.72614119,2.171671753,0.416666667,0.255775185,retrain
1486,Product_1208,Whse_S...Sequential,2.999998173,2.355431656,10.64826125,3.263167365,1.090909091,1.311109555,9.760906146,2.488859419,0.272727273,0.832587691,deploy
1487,Product_1209,Whse_J...Sequential,2877.625948,9504.976839,127204530.5,11278.49859,11033.33333,6344.989274,11529.11153,1.777544154,0.25,0.868981671,deploy
1488,Product_1210,Whse_J...Sequential,11963.44329,5341.209722,53335594.58,7303.122249,10000,4600.724581,5333.559458,1.587385231,0.333333333,0.53609777,deploy and monitor
1489,Product_1211,Whse_J...Sequential,35141.88996,13801.42458,318761526.1,17853.89386,9692.307692,8003.69737,32888.09396,2.230705765,0.384615385,0.299920197,retrain
1490,Product_1212,Whse_J...Sequential,1064.953542,637.139689,627949.8584,792.4328731,750,613.0524719,837.2664779,1.292602036,0.25,0.868981671,deploy
1491,Product_1213,Whse_J...Sequential,21357.10632,19406.2516,566527674.4,23801.84183,32592.30769,8709.275474,17382.25104,2.732930184,0.307692308,0.588196066,deploy and monitor
1492,Product_1213,Whse_S...Sequential,1604.034822,2590.723798,11343158.01,3367.960512,1616.666667,1720.868644,7016.386398,1.957128177,0.5,0.099546772,retrain
1493,Product_1214,Whse_J...Sequential,5032.415126,4301.160558,28647335.88,5352.320607,3150,4630.604712,9094.392342,1.155857807,0.583333333,0.031436056,retrain
1494,Product_1215,Whse_J...Sequential,-29474.08764,140069.4959,69803392768,264203.3171,29833.33333,34231.64553,2339778.529,7.71810157,0.333333333,0.53609777,deploy and monitor
1495,Product_1216,Whse_C...Sequential,8581.214115,7449.35698,76140324.83,8725.842357,8769.230769,6600.161375,8682.668621,1.322065001,0.230769231,0.897805704,deploy
1496,Product_1216,Whse_J...Sequential,298765.9056,98856.20323,14235198974,119311.3531,159583.3333,64657.37691,89202.29122,1.84528601,0.583333333,0.031436056,retrain
1497,Product_1216,Whse_S...Sequential,31949.35865,15066.1565,305296203.2,17472.72741,4750,5182.100604,64272.88489,3.371746083,0.666666667,0.007859014,retrain
1498,Product_1217,Whse_J...Sequential,28645.85244,35804.94552,2202969890,46935.80605,22666.66667,24790.23105,97189.84809,1.89331862,0.333333333,0.53609777,deploy and monitor
1499,Product_1218,Whse_J...Sequential,5875.930374,2972.958411,16201787.62,4025.144422,6750,3897.114317,2400.264833,1.03285254,0.25,0.868981671,deploy
1500,Product_1219,Whse_J...Sequential,14814.24139,5652.976409,55700178.09,7463.255194,12666.66667,3836.954811,4397.382481,1.945098538,0.333333333,0.53609777,deploy and monitor
1501,Product_1220,Whse_J...Sequential,13072.79354,23179.27579,741437699.5,27229.35364,26250,17692.39479,28245.2457,1.539042847,0.416666667,0.255775185,retrain
1502,Product_1221,Whse_J...Sequential,69151.85578,29833.88763,1921466150,43834.53148,29166.66667,23964.67307,65878.83944,1.829131211,0.416666667,0.255775185,retrain
1503,Product_1222,Whse_J...Sequential,178485.0834,44982.05534,3311982274,57549.82428,84550,31385.8381,39171.87787,1.833623945,0.5,0.099546772,retrain
1504,Product_1222,Whse_S...Sequential,9.35E-14,1732.449682,7330297.923,2707.452294,700,1657.105911,10471.85418,1.633843845,0.5,0.167821343,retrain
1505,Product_1223,Whse_J...Sequential,3770.135289,2860.096154,17077974.77,4132.550638,1750,1765.644358,9758.842728,2.340533992,0.583333333,0.031436056,retrain
1506,Product_1224,Whse_J...Sequential,88622.84591,36474.88417,1569530937,39617.30603,84916.66667,31359.36419,18483.19062,1.263332566,0.25,0.868981671,deploy
1507,Product_1224,Whse_S...Sequential,33257.98304,8752.28711,125881205.5,11219.67938,7750,6206.515394,16242.73619,1.807726022,0.25,0.868981671,deploy
1508,Product_1225,Whse_J...Sequential,8035.781997,2560.974631,12513231.83,3537.404674,5166.666667,2763.853992,2421.915837,1.279881167,0.333333333,0.53609777,deploy and monitor
1509,Product_1226,Whse_J...Sequential,5977.502972,4431.220396,54172390.85,7360.189594,5100,2652.671609,10622.03742,2.774632777,0.416666667,0.255775185,retrain
1510,Product_1227,Whse_C...Sequential,3870.166178,2649.496077,8823263.186,2970.397816,833.3333333,687.1842709,10587.91582,4.322563746,0.666666667,0.007859014,retrain
1511,Product_1227,Whse_J...Sequential,14205.16706,5594.747166,44632573.97,6680.761482,6166.666667,4543.00439,7237.714698,1.470560208,0.333333333,0.53609777,deploy and monitor
1512,Product_1228,Whse_J...Sequential,5416.29204,7262.828988,185520535.5,13620.59233,4000,2449.489743,46380.13388,5.560583535,0.692307692,0.002874834,retrain
1513,Product_1229,Whse_J...Sequential,398.8966137,888.4977035,1610950.285,1269.232164,2483.333333,1639.529065,648.7048129,0.774144351,0.25,0.868981671,deploy
1514,Product_1230,Whse_J...Sequential,267.4986525,451.2997945,355824.6903,596.5104276,658.3333333,409.1827899,540.4932004,1.45780918,0.416666667,0.255775185,retrain
1515,Product_1231,Whse_J...Sequential,-573.7496053,2023.630737,10234646.04,3199.163334,1175,843.7268515,8710.337054,3.791705015,0.5,0.099546772,retrain
1516,Product_1232,Whse_J...Sequential,9297.035775,6479.242972,67637925.56,8224.227962,7083.333333,4386.690729,9548.883609,1.874813719,0.416666667,0.255775185,retrain
1517,Product_1233,Whse_J...Sequential,260326.3401,153920.08,34438930202,185577.289,147416.6667,84058.96575,233616.2591,2.207703692,0.75,0.001496955,retrain
1518,Product_1234,Whse_J...Sequential,43297.44794,22926.68396,715539572.3,26749.57144,32833.33333,22311.55655,21793.08342,1.198911039,0.5,0.099546772,retrain
1519,Product_1234,Whse_S...Sequential,352879.4082,206771.1882,61676967505,248348.48,300500,95999.56597,205247.812,2.586975029,0.416666667,0.255775185,retrain
1520,Product_1235,Whse_C...Sequential,57582.25547,26645.70965,1170196260,34208.13149,26923.07692,16726.12668,43464.43252,2.045191463,0.538461538,0.044272446,retrain
1521,Product_1236,Whse_J...Sequential,9325.080176,5954.496011,73442509.11,8569.860507,13416.66667,3978.658344,5473.975835,2.153957381,0.25,0.868981671,deploy
1522,Product_1237,Whse_S...Sequential,306454.1055,76836.68613,10056317706,100281.1932,122250,71669.52514,82260.26753,1.399216654,0.416666667,0.255775185,retrain
1523,Product_1238,Whse_C...Sequential,-932.1022605,4844.537546,44409864.38,6664.072657,2076.923077,2716.375936,21382.52729,2.453295425,0.307692308,0.588196066,deploy and monitor
1524,Product_1239,Whse_J...Sequential,20860.97241,20925.48667,596932256.8,24432.19713,42900,15873.82542,13914.50482,1.539149921,0.166666667,0.998485294,deploy
1525,Product_1240,Whse_J...Sequential,32657.64646,10683.90871,172516428.1,13134.55093,17050,8903.042551,10118.26558,1.475287898,0.583333333,0.031436056,retrain
1526,Product_1241,Whse_C...Sequential,114917.2371,73052.60191,10088526150,100441.6555,82153.84615,53461.48312,122800.4119,1.878766723,0.384615385,0.299920197,retrain
1527,Product_1241,Whse_J...Sequential,1468250.958,481133.3903,4.99941E+11,707064.756,1250692.308,431303.2816,399731.0658,1.639367902,0.461538462,0.126487703,retrain
1528,Product_1241,Whse_S...Sequential,474017.3045,641699.4091,4.65855E+11,682535.877,394916.6667,594689.8993,1179629.179,1.147717285,0.75,0.001496955,retrain
1529,Product_1242,Whse_J...Sequential,90019.4269,340891.9228,1.91235E+11,437304.7587,307250,335809.5008,622409.9331,1.302240579,0.416666667,0.255775185,retrain
1530,Product_1242,Whse_S...Sequential,273486.217,130550.7053,25620719413,160064.7351,34416.66667,56381.82085,744427.6827,2.838942281,0.666666667,0.007859014,retrain
1531,Product_1243,Whse_C...Sequential,33318.4993,37427.05435,4745508092,68887.64833,32461.53846,14452.1246,146188.6379,4.766610464,0.230769231,0.897805704,deploy
1532,Product_1243,Whse_J...Sequential,27793.48248,18650.11573,608077443.8,24659.22634,19250,9479.143773,31588.43864,2.601419172,0.5,0.099546772,retrain
1533,Product_1244,Whse_J...Sequential,81330.53042,40614.5531,2837238072,53265.73074,37533.33333,44482.77444,75592.48859,1.197446234,0.5,0.099546772,retrain
1534,Product_1245,Whse_C...Sequential,1899302.311,1214602.713,1.88333E+12,1372343.625,1243769.231,849712.0919,1514209.37,1.61506896,0.461538462,0.126487703,retrain
1535,Product_1245,Whse_S...Sequential,192650.2529,380938.0685,3.32737E+11,576833.5112,199083.3333,263694.0962,1671344.828,2.187510147,0.583333333,0.031436056,retrain
1536,Product_1246,Whse_J...Sequential,99850.91135,68251.26486,7352140022,85744.62095,120666.6667,30439.37508,60929.3372,2.816898202,0.416666667,0.255775185,retrain
1537,Product_1246,Whse_S...Sequential,54597.59735,88921.04327,11176767978,105720.2345,11500,16540.35469,971892.8676,6.39165462,0.833333333,0.00020413,retrain
1538,Product_1247,Whse_C...Sequential,41204.92502,59844.32353,4695242819,68521.84191,35076.92308,33345.42187,133855.6067,2.054910032,0.461538462,0.126487703,retrain
1539,Product_1247,Whse_J...Sequential,24612.64547,22488.27766,711186576.5,26668.08161,18000,8640.987598,39510.36536,3.086230747,0.333333333,0.53609777,deploy and monitor
1540,Product_1248,Whse_J...Sequential,8551517.387,2289636.654,8.52186E+12,2919222.957,4440916.667,1335940.646,1918942.262,2.185144202,0.416666667,0.255775185,retrain
1541,Product_1249,Whse_A...Sequential,1647.910589,5442.094081,50277840.05,7090.686853,5141.666667,2992.339757,9778.510221,2.369612888,0.5,0.099546772,retrain
1542,Product_1249,Whse_S...Sequential,5601.994661,4049.908808,42578847.14,6525.246903,300,518.0090089,141929.4905,12.59678266,0.583333333,0.031436056,retrain
1543,Product_1250,Whse_A...Sequential,17472.64117,37574.39951,3442055386,58669.0326,66500,69748.89485,51760.23136,0.841146411,0.25,0.868981671,deploy
1544,Product_1250,Whse_J...Sequential,295553.5255,80376.72751,9193004670,95880.15785,230141.6667,29933.27185,39944.98173,3.203129892,0.583333333,0.031436056,retrain
1545,Product_1251,Whse_J...Sequential,-151.9686184,816.4405912,1640675.417,1280.888526,841.6666667,1141.240796,1949.317327,1.122364825,0.416666667,0.255775185,retrain
1546,Product_1252,Whse_J...Sequential,790.4288794,1451.529679,3417797.171,1848.728528,1016.666667,1153.858262,3361.767709,1.602214578,0.416666667,0.255775185,retrain
1547,Product_1253,Whse_J...Sequential,25441.39579,54032.55224,4027813603,63465.05813,31137.5,16731.77647,129355.7159,3.793085465,0.75,0.018648019,retrain
1548,Product_1254,Whse_J...Sequential,4460.505007,2193.985204,6530001.181,2555.386699,2641.666667,1642.892943,2471.924737,1.555418878,0.416666667,0.255775185,retrain
1549,Product_1255,Whse_J...Sequential,-200.5084643,1361.76607,3897034.212,1974.09073,1525,1684.302526,2555.43227,1.172052348,0.5,0.099546772,retrain
1550,Product_1256,Whse_J...Sequential,135729.6789,52624.92906,4173708927,64604.24852,63258.33333,29519.1875,65978.80005,2.188551041,0.666666667,0.007859014,retrain
1551,Product_1257,Whse_J...Sequential,973.7078886,2164.058034,10901919.7,3301.805521,3983.333333,2047.695181,2736.883606,1.612449719,0.25,0.868981671,deploy
1552,Product_1258,Whse_J...Sequential,414.8757234,1356.671726,2596677.097,1611.420832,1933.333333,831.9989316,1343.108843,1.936806371,0.333333333,0.53609777,deploy and monitor
1553,Product_1259,Whse_J...Sequential,2489.956841,2507.508534,10302837.6,3209.803358,3316.666667,788.2822394,3106.383195,4.071896077,0.416666667,0.255775185,retrain
1554,Product_1260,Whse_J...Sequential,-181.296369,982.9194005,1266059.614,1125.193145,691.6666667,709.9980438,1830.447635,1.584783444,0.416666667,0.255775185,retrain
1555,Product_1261,Whse_J...Sequential,5090.95166,1340.411526,4748939.506,2179.206164,1283.333333,1680.195094,3700.472342,1.296995909,0.416666667,0.255775185,retrain
1556,Product_1262,Whse_J...Sequential,187096.6796,76204.4043,8260608186,90887.888,191775,53378.49325,43074.47887,1.702706136,0.416666667,0.255775185,retrain
1557,Product_1263,Whse_C...Sequential,464162.7552,728909.0904,6.48437E+11,805255.707,893000,329700.7968,726132.9827,2.44238326,0.769230769,0.000499971,retrain
1558,Product_1263,Whse_S...Sequential,553970.0889,239751.2567,1.20772E+11,347522.4782,353923.0769,110517.2883,341237.6325,3.144507829,0.461538462,0.126487703,retrain
1559,Product_1264,Whse_A...Sequential,60336.27888,25752.66342,1043948796,32310.19648,41333.33333,24284.19696,25256.82572,1.330502982,0.166666667,0.998485294,deploy
1560,Product_1264,Whse_C...Sequential,73915.01528,182702.2213,59505304203,243937.0907,102846.1538,75710.83263,578585.6056,3.221957575,0.384615385,0.299920197,retrain
1561,Product_1264,Whse_J...Sequential,1224943.929,571493.5629,5.66968E+11,752972.4462,733846.1538,310913.0094,772597.2286,2.421810678,0.538461538,0.044272446,retrain
1562,Product_1264,Whse_S...Sequential,391018.5602,408308.6223,2.62688E+11,512531.3395,312833.3333,385635.1543,839707.1093,1.329057618,0.5,0.099546772,retrain
1563,Product_1265,Whse_J...Sequential,11310.05598,10803.17742,159088174.4,12613.01607,7750,5760.859311,20527.50637,2.189433102,0.25,0.868981671,deploy
1564,Product_1266,Whse_J...Sequential,77139.87543,40273.64403,2438421125,49380.37186,29666.66667,28161.24208,82193.9705,1.753486999,0.25,0.868981671,deploy
1565,Product_1266,Whse_S...Sequential,4986.606049,15037.35107,444620964.3,21086.03719,6000,7563.06816,74103.49405,2.788026862,0.4,0.417523653,deploy and monitor
